"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"COAL-AREA";"COAL-ID";"COAL-NAME";"Coal01";"IDRAIL";"DIST-RAIL";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y"
"AAZ04105";"Bilasuvar";"AZE00";"Azerbaidjan";39.46;48.55;"O";0;1;;;;0;0;0;0;20909;20557.19815;;11.84;15.925;18.632;19.827;20.6
"AAZ07103";"Goytapa";"AZE00";"Azerbaidjan";39.12;48.6;"O";0;1;;;;0;0;0;0;20909;3955.760447;;;;10.067;12.292;13.9
"AAZ06104";"shamaxi";"AZE00";"Azerbaidjan";40.63;48.64;"O";0;1;;;;0;0;0;0;20305;41335.71791;13.066;17.986;21.171;24.681;31.339;36.3
"AAZ08106";"Xudat";"AZE00";"Azerbaidjan";41.63;48.68;"O";0;1;;;;0;0;0;0;19773;38.01844359;;;;10.894;13.66;15.7
"AAZ08105";"Xatchmaz";"AZE00";"Azerbaidjan";41.47;48.81;"O";0;1;;;;0;0;0;0;19773;1148.326462;17.123;22.313;26.012;28.99;35.109;39.5
"AR73256551000";"Tcherdakly";"RUS50";"Russie";54.36;48.84;"O";0;0;;;;0;0;0;0;5602;2161.011993;;;10.449;11.091;12.045;11.437
"AAZ07104";"Lankaran";"AZE00";"Azerbaidjan";38.75;48.85;"O";1;1;;;;0;0;0;0;20909;382.9713752;25.209;35.505;40.312;45.02;48.338;50.5
"AAZ07101";"Astara";"AZE00";"Azerbaidjan";38.46;48.88;"O";0;1;;;;0;0;0;0;20909;4064.642214;;;11.95;12.957;15.161;16.7
"AAZ04115";"shirvan";"AZE00";"Azerbaidjan";39.93;48.92;"O";0;1;;;;0;0;0;0;20356;1935.121516;13.427;33.828;41.583;58.253;67.497;73.9
"AAZ04107";"Haciqabul";"AZE00";"Azerbaidjan";40.04;48.94;"O";0;1;;;;0;0;0;0;20307;1155.521764;12.238;14.868;19.066;21.504;23.897;25.5
"AAZ04114";"Salyan";"AZE00";"Azerbaidjan";39.59;48.98;"O";0;1;;;;0;0;0;0;20537;2534.071035;17.197;24.228;26.196;30.396;34.157;36.7
"AAZ08103";"shabran";"AZE00";"Azerbaidjan";41.21;48.99;"O";0;1;;;;0;0;0;0;19773;708.5544081;;13.392;15.374;18.647;21.233;23
"AAZ08104";"Siyazan";"AZE00";"Azerbaidjan";41;49.17;"O";0;1;;;;0;0;0;0;19924;1951.511173;;13.949;15.499;18.655;21.86;24.1
"AAZ04111";"Nefttchala";"AZE00";"Azerbaidjan";39.36;49.25;"O";0;1;;;;0;0;0;0;20620;1621.8897;;;10.734;14.241;18.005;20.8
"AAZ01210";"alat";"AZE00";"Azerbaidjan";39.94;49.41;"O";0;1;;;;0;0;0;0;20347;1594.412885;;;;11.455;10.918;10.6
"AR36204551";"Bezentchouk";"RUS59";"Russie";52.98;49.42;"O";0;1;;;;0;0;0;0;7255;98.89184402;10.376;12.605;17.67;23.65;23.921;22.952
"AAZ01220";"Qobustan";"AZE00";"Azerbaidjan";40.08;49.42;"O";0;1;;;;0;0;0;0;20322;2439.008833;;;;10.621;13.152;15
"AAZ03202";"Haci Zeynalabdin Taghiyev";"AZE00";"Azerbaidjan";40.62;49.56;"O";0;1;;;;0;0;0;0;20096;861.1224496;;;;16.371;19.099;21
"AAZ03101";"Sumqayit";"AZE00";"Azerbaidjan";40.59;49.67;"O";0;1;;"3A1";;0;0;0;0;20096;1063.775485;51.485;127.268;195.844;239.824;274.76;299.6
"AAZ01214";"Lokbatan";"AZE00";"Azerbaidjan";40.33;49.73;"O";0;1;;;;0;0;0;0;20227;1859.050472;13.159;15.518;16.743;23.365;30.112;35.2
"AAZ01101";"Baki";"AZE00";"Azerbaidjan";40.4;49.88;"O";1;1;;"1A1";;0;0;0;0;20189;69.10841195;871.871;1144.085;1422.512;1596.55;1757.815;1937.3
"AAZ01215";"Mashtagha";"AZE00";"Azerbaidjan";40.53;50;"O";0;1;;;;0;0;0;0;20128;1127.606724;16.952;22.233;31.92;40.294;41.706;42.6
"AAZ01212";"Hovsan";"AZE00";"Azerbaidjan";40.37;50.09;"O";0;1;;;;0;0;0;0;20204;215.5689223;;;;28.508;34.225;38.3
"AAZ01218";"Pirallahi";"AZE00";"Azerbaidjan";40.4;50.33;"O";0;0;;;;0;0;0;0;20196;1067.056342;12.593;12.489;11.566;13.724;14.916;15.7
"AKA12101";"Aktau";"KAZ12";"Kazakhstan";43.65;51.2;"E";1;0;;"3B2";;0;0;0;0;18385;2112.49695;;63.366;118.186;169.948;163.128;181.78
"AR36238558";"Soukhodol";"RUS59";"Russie";53.88;51.22;"O";0;1;;;;0;0;0;0;6857;1992.68484;;;;12.253;14.407;13.413
"AKA07102";"Oral";"KAZ07";"Kazakhstan";51.23;51.37;"E";1;1;;"1B3";;0;0;0;0;9989;1623.681449;103.914;134.162;177.716;211.925;211.465;229.226
"AKA06101";"Atyrau/guriev";"KAZ06";"Kazakhstan";47.12;51.88;"E";1;1;;"1B3";;0;0;0;0;15997;4213.652646;94.941;136.674;153.533;166.146;159.901;178.341
"AKA12205";"Shetpe";"KAZ12";"Kazakhstan";44.17;52.12;"E";0;1;;;;0;0;0;0;18374;7276.706946;;;;10.581;10.377;12.223
"AR94244551";"Ouva";"RUS49";"Russie";56.98;52.19;"E";0;0;;;;0;0;0;0;3372;279.6608033;11.554;14.219;15.496;18.249;19.358;19.987
"AKA12102";"Zhanaezen";"KAZ12";"Kazakhstan";43.3;52.8;"E";0;1;;;;0;0;0;0;18588;2238.545287;;18.073;37.996;52.911;67.146;108.02
"ATU03103";"Turkmenbashi";"TUR00";"Turkmenistan";40.02;52.97;"E";0;1;;;;0;0;0;0;20328;3217.022849;;;53.131;58.854;83.176;102.906
"AR94204551000";"Balezino";"RUS49";"Russie";57.98;53;"E";0;1;;;;0;0;0;0;2859;294.8514338;11.808;14.507;16.374;18.492;16.804;16.12
"AR94218551";"Igra";"RUS49";"Russie";57.56;53.05;"E";0;1;;;;0;0;0;0;3062;1023.213258;;15.351;17.128;22.866;22.28;20.747
"AR92254551";"Ouroussou";"RUS65";"Russie";54.58;53.45;"O";0;1;;;;0;0;0;0;5309;1491.129765;11.572;11.929;10.738;10.663;11.258;10.681
"AR80209565";"Priyoutovo";"RUS07";"Russie";53.9;53.93;"E";0;1;;;;0;0;0;0;6470;301.3239588;20.278;21.051;18.164;19.349;20.807;20.888
"ATU03202";"Khazar";"TUR00";"Turkmenistan";39.41;54.13;"E";0;1;;;;0;0;0;0;20599;5650.127831;;;;13.9;23.062;31.493
"ATU03101";"Balkanabat";"TUR00";"Turkmenistan";39.51;54.37;"E";1;1;;;;0;0;0;0;21249;1087.644192;;;71.284;86.314;113.059;133.489
"ATU05102";"Goumdag";"TUR00";"Turkmenistan";39.21;54.59;"E";0;1;;;;0;0;0;0;21249;17514.47702;;;16.266;22.163;25.915;28.533
"AKA12201";"Beineu";"KAZ12";"Kazakhstan";45.32;55.2;"E";0;0;;;;0;0;0;0;17290;2732.078349;;;;11.913;17.025;32.452
"AR80257551";"Tchishmy";"RUS07";"Russie";54.58;55.38;"E";0;1;;;;0;0;0;0;5314;454.5204936;;11.87;14.283;18.982;21.008;21.198
"ATU03201";"Gazanjyk";"TUR00";"Turkmenistan";39.24;55.51;"E";0;1;;;;0;0;0;0;21249;1225.1476;;;;14.4;20.129;24.737
"ATU03102";"Serdar (Gyzylarbat, Kizyl-Arvat)";"TUR00";"Turkmenistan";38.98;56.28;"E";0;0;;;;0;0;0;0;21249;119.3890056;;;27.039;33.388;65.139;98.278
"AR57416557";"Polazna";"RUS52";"Russie";58.3;56.41;"E";0;0;;;;0;0;0;0;2671;10982.0352;;;10.264;12.113;13.303;12.753
"AR57405558";"Yaiva";"RUS52";"Russie";59.33;57.27;"E";0;0;;;;0;0;0;0;1995;805.4399881;13.28;11.767;11.278;11.877;10.885;10.321
"ATU01202";"Baherden";"TUR00";"Turkmenistan";38.44;57.43;"E";0;1;;;;0;0;0;0;21249;88.7752304;;;;16.823;21.896;25.752
"ATU01203";"Gokedepe";"TUR00";"Turkmenistan";38.22;58.01;"E";0;1;;;;0;0;0;0;21249;6873.562325;;;;14.478;18.786;22.053
"AKA04103";"Embi";"KAZ02";"Kazakhstan";48.83;58.14;"E";0;0;;;;0;0;0;0;13625;959.4645484;;17.82;12.179;16.035;12.459;11.212
"ATU01101";"Bezmain";"TUR00";"Turkmenistan";38.05;58.21;"E";0;1;;;;0;0;0;0;21249;407.0041668;;;21.537;31.588;43.341;52.654
"ATU02101";"Ashgabat";"TUR00";"Turkmenistan";37.95;58.38;"E";1;1;;"1A2";;0;0;0;0;21249;1500.318691;169.935;253.118;317.449;410.467;727.286;1034.543
"AKA04107";"Khromtau";"KAZ02";"Kazakhstan";50.25;58.43;"E";0;0;;;;0;0;0;0;11731;1400.771799;;12.025;17.917;24.438;22.317;24.089
"AR65203551000";"Arti";"RUS63";"Russie";56.42;58.53;"E";0;1;;;;0;0;0;0;3668;41153.17401;13.016;13.744;13.53;15.803;13.79;12.882
"AUZ08105";"Qo ng irot";"OUZ00";"Ouzbekistan";43.04;58.84;"E";0;0;;;;0;0;0;0;19080;1100.078879;;;23.461;29.81;48.607;65.671
"AUZ08203";"Muynok";"OUZ00";"Ouzbekistan";43.78;59.02;"E";0;0;;;;0;0;0;0;19080;72191.53669;;;;12.2;15.626;18.196
"AR65228558";"Bisert";"RUS63";"Russie";56.86;59.05;"E";0;1;;;;0;0;0;0;3622;1703.614115;11.573;13.181;11.671;12.646;11.262;10.23
"AUZ08204";"Sumanay";"OUZ00";"Ouzbekistan";42.62;59.14;"E";0;0;;;;0;0;0;0;19080;4247.039311;;;;10.5;13.449;15.661
"ATU04102";"Koneourgens";"TUR00";"Turkmenistan";42.32;59.17;"E";0;0;;;;0;0;0;0;19084;20116.21301;;;17.896;21.827;30.136;36.754
"ATU04201";"Akdepe";"TUR00";"Turkmenistan";42.05;59.37;"E";0;1;;;;0;0;0;0;19320;28772.43117;;;;14.673;15.786;16.513
"AKA04108";"Shalkar";"KAZ02";"Kazakhstan";47.83;59.6;"E";0;0;;;;0;0;0;0;15487;1724.826807;17.236;19.377;22.15;28.899;25.933;26.574
"AUZ08208";"Kegayli";"OUZ00";"Ouzbekistan";42.78;59.6;"E";0;0;;;;0;0;0;0;19080;37182.70036;;;;10.5;13.449;15.661
"ATU01204";"Kaka";"TUR00";"Turkmenistan";37.35;59.61;"E";0;1;;;;0;0;0;0;21249;1103.749508;;;;13.707;17.73;20.772
"AUZ08104";"Nukus";"OUZ00";"Ouzbekistan";42.45;59.61;"E";1;0;;"1B5";;0;0;0;0;19148;9080.236965;67.415;131.968;190.131;287.708;375.781;443.835
"ATU04205";"Yilanli";"TUR00";"Turkmenistan";41.88;59.63;"E";0;1;;;;0;0;0;0;19418;22847.90331;;;;16.936;23.38;28.512
"ATU04202";"Boldumsaz";"TUR00";"Turkmenistan";42.14;59.67;"E";0;0;;;;0;0;0;0;19320;2648.090397;;;;14.673;20.228;24.646
"ATU04203";"Gubadag";"TUR00";"Turkmenistan";42.1;59.77;"E";0;0;;;;0;0;0;0;19320;869.4388109;;;;10.263;14.422;17.78
"AUZ08102";"Chimboy";"OUZ00";"Ouzbekistan";42.94;59.78;"E";0;0;;;;0;0;0;0;19080;59921.86266;;;23.624;27.366;35.077;40.866
"ATU04204";"Tagda";"TUR00";"Turkmenistan";41.66;59.91;"E";0;1;;;;0;0;0;0;19438;17412.81942;;;;11.501;15.887;19.382
"ATU04101";"Dashougouz";"TUR00";"Turkmenistan";41.83;59.97;"E";1;1;;;;0;0;0;0;19438;1757.320069;;;83.75;111.406;195.034;275.278
"AUZ08207";"Karauzyak";"OUZ00";"Ouzbekistan";43.03;60.02;"E";0;0;;;;0;0;0;0;19148;78559.63727;;;;20.1;25.744;29.979
"AUZ08103";"Mang it";"OUZ00";"Ouzbekistan";42.12;60.06;"E";0;0;;;;0;0;0;0;19321;4454.599561;;;16.731;22.949;29.354;34.155
"AUZ03210";"Sovot";"OUZ00";"Ouzbekistan";41.66;60.29;"E";0;1;;;;0;0;0;0;19745;5058.969935;;;;19.4;25.225;29.649
"AUZ08205";"Tahtakupir";"OUZ00";"Ouzbekistan";43.03;60.29;"E";0;0;;;;0;0;0;0;19148;93604.63281;;;;20;25.616;29.83
"AUZ03209";"Kuskupir";"OUZ00";"Ouzbekistan";41.54;60.35;"E";0;1;;;;0;0;0;0;19745;11934.62587;;;;12.2;15.863;18.645
"AUZ13102";"Xiva";"OUZ00";"Ouzbekistan";41.38;60.36;"E";0;1;;;;0;0;0;0;19745;24940.9381;;;30.973;40.001;52.011;61.132
"AUZ03211";"Gurlan";"OUZ00";"Ouzbekistan";41.84;60.4;"E";0;0;;;;0;0;0;0;19745;15622.76882;;;;19.8;25.745;30.26
"ATU01102";"Tedzhen";"TUR00";"Turkmenistan";37.38;60.5;"E";0;1;;;;0;0;0;0;21249;2438.791368;;;31.822;40.149;63.77;84.777
"AUZ13101";"Ourgentch";"OUZ00";"Ouzbekistan";41.55;60.63;"E";1;0;;"1B5";;0;0;0;0;19745;1218.778252;44;76;100.01;126.38;134.749;140.172
"AUZ08101";"Beruniy";"OUZ00";"Ouzbekistan";41.69;60.75;"E";0;0;;;;0;0;0;0;19745;17264.45394;;;29.702;37.778;48.403;56.378
"AUZ13103";"Xonqa";"OUZ00";"Ouzbekistan";41.47;60.78;"E";0;1;;;;0;0;0;0;19745;2511.942914;;;;28.981;37.699;44.321
"AUZ08107";"To rtko l";"OUZ00";"Ouzbekistan";41.55;61;"E";0;0;;;;0;0;0;0;19745;15447.60016;;;25.507;36.346;46.515;54.141
"AUZ03212";"Hazorasp";"OUZ00";"Ouzbekistan";41.31;61.07;"E";0;1;;;;0;0;0;0;19745;1550.899381;;;;12.7;16.513;19.409
"AKA10102";"Zhitikara";"KAZ10";"Kazakhstan";52.19;61.2;"E";0;1;;;;0;0;0;0;8297;1011.246692;14.672;32.169;39.422;48.204;34.271;33.587
"AUZ03208";"Druzhba";"OUZ00";"Ouzbekistan";41.19;61.28;"E";0;1;;;;0;0;0;0;19745;4019.988648;;;;12.4;16.123;18.951
"ATU05206";"Gazojak";"TUR00";"Turkmenistan";41.18;61.4;"E";0;0;;;;0;0;0;0;19837;2714.952434;;;;12.374;19.869;26.592
"AKA11101";"Aralsk";"KAZ11";"Kazakhstan";46.8;61.67;"E";0;0;;;;0;0;0;0;16186;820.5539836;19.615;37.722;32.087;30.801;29.706;29.987
"ATU06102";"Mary";"TUR00";"Turkmenistan";37.6;61.83;"E";1;1;;"1B5";;0;0;0;0;21832;181.8787998;;;74.481;92.29;152.933;208.682
"AKA11201";"Oiteke bi";"KAZ11";"Kazakhstan";45.85;62.16;"E";0;0;;;;0;0;0;0;17039;629.2263912;19.499;34.815;41.565;32.059;35.199;38.046
"ATU06101";"Bayramaly";"TUR00";"Turkmenistan";37.62;62.17;"E";0;1;;;;0;0;0;0;21136;1602.136447;;;37.531;43.824;86.389;131.173
"AKA10202";"Karabalyk";"KAZ10";"Kazakhstan";53.3;62.23;"E";0;1;;;;0;0;0;0;6904;45029.59091;;10.441;12.337;13.802;10.944;11.08
"ATU06103";"Yoloten";"TUR00";"Turkmenistan";37.3;62.35;"E";0;1;;;;0;0;0;0;21832;288.654191;;;16.266;18.644;30.525;41.345
"AKA10104";"Lisakovsk";"KAZ10";"Kazakhstan";52.54;62.49;"E";0;1;;;;0;0;0;0;8082;1039.877736;;11.208;24.602;33.134;34.494;36.622
"ATU05205";"Seydi";"TUR00";"Turkmenistan";39.42;62.9;"E";0;1;;;;0;0;0;0;20683;189.133655;;;;11.059;17.151;22.469
"AKA10203";"Kashar";"KAZ10";"Kazakhstan";53.39;62.93;"E";0;1;;;;0;0;0;0;6904;15475.81646;;;;13.268;10.898;11.357
"AKA10105";"Roudnyi";"KAZ10";"Kazakhstan";52.96;63.12;"E";0;1;;;;0;0;0;0;7298;4159.076355;36.639;96.041;109.707;124.3;106.475;109.659
"AKA11102";"Baikonyr";"KAZ11";"Kazakhstan";45.67;63.33;"E";0;0;;;;0;0;0;0;17503;1006.515239;;;;70.8;46.72;36.175
"AUZ06103";"Uchquduq";"OUZ00";"Ouzbekistan";42.16;63.56;"E";0;0;;;;0;0;0;0;19300;3442.019276;;;20.56;24.04;31.096;36.432
"ATU05103";"Turkmenabat / Tchardjou";"TUR00";"Turkmenistan";39.1;63.58;"E";1;1;;"1B4";;0;0;0;0;20682;1385.277254;66.112;96.383;140.182;167.394;298.979;427.252
"AKA10103";"Kostanai";"KAZ10";"Kazakhstan";53.17;63.58;"E";1;1;;"1B3";;0;0;0;0;6976;4908.772038;91.06;136.372;181.236;244.872;230.436;237.869
"AUZ02203";"Korakul";"OUZ00";"Ouzbekistan";39.52;63.86;"E";0;1;;;;0;0;0;0;20636;431.9090129;;;;16.7;21.393;24.915
"ATU05204";"Sayat";"TUR00";"Turkmenistan";38.78;63.88;"E";0;1;;;;0;0;0;0;21136;37927.14535;;;;10.244;16.658;22.469
"AKA11204";"Zhosaly";"KAZ11";"Kazakhstan";45.49;64.08;"E";0;0;;;;0;0;0;0;17503;13.46627027;13.393;20.658;23.518;19.509;18.939;18.983
"AUZ06104";"Zarafshon";"OUZ00";"Ouzbekistan";41.58;64.21;"E";0;0;;;;0;0;0;0;19596;4141.140596;;;34.864;46.421;60.09;70.434
"AUZ02101";"Bukhara";"OUZ00";"Ouzbekistan";39.77;64.43;"E";1;1;;"1B3";;0;0;0;0;20636;5182.99022;90.357;145.717;226.525;283.588;314.76;340.033
"AUZ02207";"Safirkon";"OUZ00";"Ouzbekistan";40.14;64.5;"E";0;0;;;;0;0;0;0;20460;28806.63239;;;;19.7;25.236;29.391
"AUZ02208";"Vobkent";"OUZ00";"Ouzbekistan";40.02;64.52;"E";0;0;;;;0;0;0;0;20460;18702.8417;;;;12.4;15.885;18.5
"AKA11202";"Zhalagash";"KAZ11";"Kazakhstan";45.08;64.67;"E";0;0;;;;0;0;0;0;17503;997.5631488;;;12.843;12.726;14.46;13.479
"AUZ02102";"G ijduvon";"OUZ00";"Ouzbekistan";40.1;64.68;"E";0;0;;;;0;0;0;0;20460;15076.86781;;;;30.486;39.064;45.503
"AUZ07204";"Muborak";"OUZ00";"Ouzbekistan";39.26;65.15;"E";0;1;;;;0;0;0;0;20735;272.9778161;;;;19.9;26.421;31.455
"ATU05101";"Atamyrat";"TUR00";"Turkmenistan";37.83;65.21;"E";0;1;;;;0;0;0;0;21138;5041.212506;;;16.083;19.747;27.137;33
"AUZ06101";"Navoi";"OUZ00";"Ouzbekistan";40.08;65.38;"E";1;0;;;;0;0;0;0;20479;772.6514613;;;84.277;123.915;160.972;189.092
"AUZ07203";"Maymanak";"OUZ00";"Ouzbekistan";39.05;65.42;"E";0;1;;;;0;0;0;0;20735;6019.417186;;;;11.6;15.401;18.335
"AKA11104";"Kyzylorda";"KAZ11";"Kazakhstan";44.85;65.51;"E";1;0;;"1B4";;0;0;0;0;18575;596.1182393;69.141;131.186;168.505;167.16;175.011;207.557
"AUZ07102";"Kozon";"OUZ00";"Ouzbekistan";39.04;65.58;"E";0;1;;;;0;0;0;0;20735;2506.451737;;;28.46;40.655;54.013;64.332
"AUZ06102";"Nurota";"OUZ00";"Ouzbekistan";40.56;65.69;"E";0;0;;;;0;0;0;0;20479;50749.00405;;;15.948;21.001;27.192;31.878
"AUZ09209";"Ziadin";"OUZ00";"Ouzbekistan";40.06;65.77;"E";0;0;;;;0;0;0;0;20479;10461.55483;;;;15;18.651;21.327
"AUZ07104";"Karshi";"OUZ00";"Ouzbekistan";38.86;65.8;"E";1;1;;;;0;0;0;0;20781;4379.985898;19.709;71.111;108.225;168.719;214.735;249.107
"AUZ09103";"Oqtosh";"OUZ00";"Ouzbekistan";39.92;65.93;"E";0;0;;;;0;0;0;0;20479;1285.478274;;;22.186;29.999;37.302;42.655
"AUZ09208";"Yanirobod";"OUZ00";"Ouzbekistan";40.04;65.96;"E";0;0;;;;0;0;0;0;20479;13539.06462;;;;19.6;24.371;27.868
"ATU05202";"Govurdak";"TUR00";"Turkmenistan";37.81;66.05;"E";0;1;;;;0;0;0;0;21137;646.9891611;;;;22.2;47.617;76.157
"AUZ07209";"Guzor";"OUZ00";"Ouzbekistan";38.62;66.25;"E";0;1;;;;0;0;0;0;20844;1227.684148;;;;17.3;22.968;27.345
"AUZ09102";"Kattakourgan";"OUZ00";"Ouzbekistan";39.9;66.26;"E";0;0;;;;0;0;0;0;20479;1348.599803;;;53.353;78.35;105.171;126.173
"AKA03105";"Esil";"KAZ01";"Kazakhstan";51.96;66.4;"E";0;0;;;;0;0;0;0;8631;515.0870537;;14.94;14.373;17.014;11.896;11.551
"AUZ07103";"Qamashi";"OUZ00";"Ouzbekistan";38.82;66.46;"E";0;0;;;;0;0;0;0;20844;38.23473166;;;15.916;22.27;29.516;35.102
"AUZ09210";"Ishtikhon";"OUZ00";"Ouzbekistan";39.97;66.48;"E";0;0;;;;0;0;0;0;20479;19660.34307;;;;10.2;12.683;14.503
"AUZ07202";"Chirakchi";"OUZ00";"Ouzbekistan";39.04;66.56;"E";0;0;;;;0;0;0;0;20844;11047.30805;;;;13.2;17.525;20.864
"AUZ07207";"Yakkabog";"OUZ00";"Ouzbekistan";38.98;66.68;"E";0;0;;;;0;0;0;0;20844;1311.204067;;;;17.4;23.101;27.503
"AKA11206";"Shieli";"KAZ11";"Kazakhstan";44.17;66.75;"E";0;0;;;;0;0;0;0;18575;1450.995431;13.963;22.169;25.722;28.484;28.299;29.632
"AUZ07205";"Oktriabrskii";"OUZ00";"Ouzbekistan";39.1;66.82;"E";0;0;;;;0;0;0;0;20844;1661.986401;;;;19.2;25.491;30.348
"AUZ07105";"Shatchrisabz";"OUZ00";"Ouzbekistan";39.06;66.83;"E";0;0;;;;0;0;0;0;20844;2047.209077;;;55.723;81.558;115.698;143.632
"AUZ09203";"Chelak";"OUZ00";"Ouzbekistan";39.92;66.85;"E";0;0;;;;0;0;0;0;20485;22427.49318;;;;13.1;16.289;18.626
"AKA10101";"Arkalyk";"KAZ10";"Kazakhstan";50.25;66.91;"E";0;0;;;;0;0;0;0;11760;936.5913261;;15.108;47.963;62.367;33.084;28.169
"AUZ14206";"Sariasiya";"OUZ00";"Ouzbekistan";39.12;66.95;"E";0;0;;;;0;0;0;0;20844;11327.21306;;;;14.9;20.03;24.031
"AUZ09104";"Samarkand";"OUZ00";"Ouzbekistan";39.65;66.96;"E";1;0;;"1B3";;0;0;0;0;20485;2687.758531;206.866;281.14;521.859;416.331;416.476;418.166
"AUZ14207";"Sherobod";"OUZ00";"Ouzbekistan";37.71;67.07;"E";0;1;;;;0;0;0;0;21234;30700.75834;;;;28.2;37.91;45.482
"AUZ14202";"Boysun";"OUZ00";"Ouzbekistan";38.21;67.2;"E";0;1;;;;0;0;0;0;21233;52237.80868;;;;16.7;22.45;26.934
"AUZ09105";"Urgut";"OUZ00";"Ouzbekistan";39.4;67.24;"E";0;0;;;;0;0;0;0;20485;32452.79482;;;21.068;37.06;46.112;52.75
"AKA11203";"Zhanakorgan";"KAZ11";"Kazakhstan";43.91;67.25;"E";0;0;;;;0;0;0;0;18575;881.9290476;;10.184;16.835;18.939;20.39;22.716
"AUZ14203";"Carkurgon";"OUZ00";"Ouzbekistan";37.55;67.25;"E";0;1;;;;0;0;0;0;21233;15571.8372;;;;17.7;23.795;28.547
"AUZ09101";"Krasnogvardeisk";"OUZ00";"Ouzbekistan";39.76;67.27;"E";0;0;;;;0;0;0;0;20485;518.0277173;;;16.852;21.03;26.126;29.858
"AUZ11102";"Termez";"OUZ00";"Ouzbekistan";37.22;67.28;"E";1;0;;"1B5";;0;0;0;0;21233;3456.192845;;;56.779;82.951;116.82;144.219
"AUZ04204";"Gazalkent";"OUZ00";"Ouzbekistan";40.06;67.36;"E";0;0;;;;0;0;0;0;20485;7067.98388;;;;16.6;21.617;25.431
"ATA05107";"Pantchakent";"TAD00";"Tadjikistan";39.5;67.61;"E";0;0;;;;0;0;0;0;20485;36669.04026;;;17.153;27.903;36.469;43
"AKA09103";"Zhezkazgan";"KAZ09";"Kazakhstan";47.78;67.77;"E";0;0;;;;0;0;0;0;15250;323.7369302;43.918;95.357;138.268;167.538;150.388;146.332
"AUZ14208";"Surci";"OUZ00";"Ouzbekistan";38.01;67.79;"E";0;1;;;;0;0;0;0;21233;1072.429459;;;;16.6;22.316;26.773
"AUZ04101";"Djizzak";"OUZ00";"Ouzbekistan";40.12;67.84;"E";1;0;;;;0;0;0;0;20485;1695.445571;;;69.501;106.087;131.665;150.382
"AUZ11101";"Denau";"OUZ00";"Ouzbekistan";38.27;67.9;"E";0;1;;;;0;0;0;0;21233;38.62463795;;;35.695;46.881;76.375;103.13
"AUZ04206";"Pakhtakor";"OUZ00";"Ouzbekistan";40.32;67.96;"E";0;0;;;;0;0;0;0;20281;693.5686167;;;;15.4;20.054;23.593
"AKA13107";"Shardara";"KAZ13";"Kazakhstan";41.32;67.97;"E";0;0;;;;0;0;0;0;19722;2121.001415;;14.566;20.481;25.629;26.651;30.573
"AUZ14205";"Sargun";"OUZ00";"Ouzbekistan";38.5;67.97;"E";0;1;;;;0;0;0;0;20920;3515.463593;;;;10.7;14.384;17.257
"AUZ04202";"Dustlik";"OUZ00";"Ouzbekistan";40.54;68.03;"E";0;0;;;;0;0;0;0;20281;186.2994142;;;;11.9;15.497;18.231
"ATA01310";"Shakhrtouz";"TAD00";"Tadjikistan";37.26;68.13;"E";0;1;;;;0;0;0;0;21313;3688.506672;;;10.455;11.618;13.04;14
"AUZ04203";"Gagarin";"OUZ00";"Ouzbekistan";40.66;68.16;"E";0;0;;;;0;0;0;0;20281;182.9509497;;;;17.9;23.31;27.423
"ATA04102";"Toursounzoda";"TAD00";"Tadjikistan";38.51;68.23;"E";0;1;;;;0;0;0;0;20911;1472.386804;;;28.493;40.593;44.448;47
"AKA13106";"Tourkistan";"KAZ13";"Kazakhstan";43.33;68.25;"E";0;0;;;;0;0;0;0;18574;1737.406481;38.152;53.965;66.741;78.285;86.356;142.899
"AKA03102";"Atbasar";"KAZ01";"Kazakhstan";51.8;68.33;"E";0;0;;;;0;0;0;0;8828;9.44469984;34.316;37.228;36.25;39.163;30.08;30.436
"AKA13102";"Zheticai";"KAZ13";"Kazakhstan";40.78;68.33;"E";0;0;;;;0;0;0;0;19972;65.57832878;;15.976;27.13;27.807;29.912;36.494
"AUZ04201";"Zomin";"OUZ00";"Ouzbekistan";39.96;68.41;"E";0;0;;;;0;0;0;0;20300;12384.93841;;;;19.5;25.393;29.874
"AUZ04207";"Ulyanovo";"OUZ00";"Ouzbekistan";40.12;68.5;"E";0;0;;;;0;0;0;0;20300;1288.410639;;;;14.2;18.491;21.754
"AKA13204";"Atakent (ilitch)";"KAZ13";"Kazakhstan";40.85;68.51;"E";0;0;;;;0;0;0;0;19972;272.0113108;22.832;11.507;11.753;15.279;14.328;16.402
"AKA13103";"Kentau";"KAZ13";"Kazakhstan";43.52;68.51;"E";0;0;;;;0;0;0;0;18445;631.9807174;38.108;54.946;62.991;64.228;54.049;57.121
"AKA13201";"Myrzakent";"KAZ13";"Kazakhstan";40.67;68.53;"E";0;0;;;;0;0;0;0;20247;16476.43137;;;;10.333;10.918;13.274
"ATA04301";"Khisor";"TAD00";"Tadjikistan";38.48;68.6;"E";0;1;;;;0;0;0;0;20911;4204.431497;;;13.695;20.22;22.483;24
"ATA01311";"Vakhsh";"TAD00";"Tadjikistan";37.39;68.61;"E";0;1;;;;0;0;0;0;21254;4090.24374;;;;10.587;11.441;12
